Track URI,Track Name,Artist Name(s),Album URI,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:02kDW379Yfd5PzW5A6vuGt,Lemonade,"Internet Money, Gunna, Don Toliver, NAV",spotify:album:1pFaEu56zqpzSviJc3htZN,True,76,0.799,0.66,1.0,-6.153,0.0,0.079,0.256,0.0,0.111,0.471,140.04,4.0
spotify:track:7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,spotify:album:5EEkfRgfYHiFu0lGur6Z6M,True,77,0.71,0.789,4.0,-3.874,1.0,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,4.0
spotify:track:5yvnuEZmDBNH4uEhqdayCS,Sunday Morning Coming Down - Live,Johnny Cash,spotify:album:4E2eUhFHqTG2pu9MN1NDIF,False,47,0.375,0.536,8.0,-6.648,1.0,0.0275,0.363,0.000147,0.453,0.807,78.239,4.0
spotify:track:6NT8VAZify97bFRF6xotFC,Stay Wild,Little Birdy,spotify:album:1E5fWDTBTMXFeSICLvdpH5,False,19,0.596,0.524,1.0,-5.218,0.0,0.0259,0.0404,1.14e-05,0.0707,0.348,120.017,4.0
spotify:track:11lw4bWbmxWIETHitBU0Gc,Blood on the Dance Floor,Michael Jackson,spotify:album:0RNsFWWdiz1rrdLI1pwbvJ,False,64,0.807,0.741,1.0,-4.472,1.0,0.083,0.0135,0.0316,0.06,0.558,108.989,4.0
spotify:track:3AoeaZs8dFemFJr3JdzOL0,You Are Not Alone,Michael Jackson,spotify:album:3OBhnTLrvkoEEETjFA3Qfk,False,71,0.651,0.402,11.0,-9.303,1.0,0.028,0.639,7.73e-05,0.0765,0.258,119.873,4.0
spotify:track:2eRmD96ncTEgQwJmXa6rrg,Teardrops,Womack & Womack,spotify:album:6eQ7vSfXNxJWeLUFeqKt4A,False,69,0.872,0.715,11.0,-10.182,1.0,0.0468,0.0876,0.0706,0.177,0.967,133.225,4.0
spotify:track:7ceIquYtiTYlgSSm7PqUf9,Already Gone,Kelly Clarkson,spotify:album:7KQy2pkGubHDzaTnPmX1oo,False,45,0.209,0.872,9.0,-2.996,1.0,0.0757,0.217,0.0,0.0768,0.294,78.139,4.0
spotify:track:4jDhI4nE32u8meRN1aOu8u,Maria,Blondie,spotify:album:0BvoIfpCiKSobLiXF7QOvN,False,58,0.545,0.812,9.0,-5.672,1.0,0.0609,0.028,0.00111,0.0749,0.785,159.69,4.0
spotify:track:6E11E0lT5Zy7yb6iT3y8DN,Want U Back,Cher Lloyd,spotify:album:16liSbjaxbH0oamsQlqJ4Z,False,66,0.694,0.891,9.0,-2.94,1.0,0.0949,0.0562,0.0,0.561,0.563,97.939,4.0
spotify:track:1f2V8U1BiWaC9aJWmpOARe,By the Way,Red Hot Chili Peppers,spotify:album:6deiaArbeoqp1xPEGdEKp1,False,79,0.451,0.97,0.0,-4.938,1.0,0.107,0.0264,0.00355,0.102,0.198,122.444,4.0
spotify:track:5PuAFxKmqG72uKyoo11zpQ,(You're) Having My Baby,"Paul Anka, Odia Coates",spotify:album:5yekdvOvjZ0Zptw76gpL95,False,55,0.596,0.589,0.0,-8.747,1.0,0.037,0.551,0.0,0.0897,0.587,75.288,4.0
spotify:track:0uMMLry3hzWGn3q3loqMkm,La Bamba,Los Lobos,spotify:album:0FPwLfwQWd91kV5rZTzMlZ,False,72,0.506,0.764,0.0,-12.239,1.0,0.046,0.144,0.00025,0.247,0.868,156.336,4.0
spotify:track:3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,spotify:album:1Vw2uoVkLAJFVViJ1QyK1D,False,79,0.712,0.967,7.0,-5.206,1.0,0.047,0.0771,0.0,0.356,0.895,145.024,4.0
spotify:track:6kxHMpVt9OYDQOwXYJrQAb,Touch The Fire,ICEHOUSE,spotify:album:5Pf2kkz10HySmJjWu2Fhd4,False,40,0.539,0.955,7.0,-3.997,1.0,0.0427,0.0894,3.31e-05,0.0873,0.502,129.875,4.0
spotify:track:56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,The Clash,spotify:album:1ZH5g1RDq3GY1OvyD0w0s2,False,76,0.797,0.872,9.0,-6.727,0.0,0.0575,0.291,0.0,0.284,0.866,129.885,4.0
spotify:track:06HUJRcD0t95ogCb2pMQJF,Golden Years - M-Phazes Remix,"Ruel, M-Phazes",spotify:album:71Vxpu75TtB7Hy7XoJ6AoQ,False,42,0.722,0.559,10.0,-5.249,0.0,0.0342,0.187,8.96e-06,0.125,0.255,110.065,4.0
spotify:track:3oEiWQUKwV524mYSn5bgUq,Controlla,Drake,spotify:album:2yIwhsIWGRQzGQdn1czSK0,False,51,0.555,0.468,10.0,-11.131,0.0,0.211,0.0786,0.0,0.113,0.325,93.877,4.0
spotify:track:67RGlVKzHjkY1InvIFiqYV,Love And Other Bruises,Air Supply,spotify:album:4XQBtVjam1VjPqDysAn6kZ,False,23,0.447,0.765,9.0,-4.305,1.0,0.0307,0.341,0.0,0.0779,0.129,115.509,4.0
spotify:track:2LYbp1Z0tz4YQA7u73jaK1,Break in the Weather,Jenny Morris,spotify:album:2pXf6hJ00Jtx4DIywmoh4R,False,19,0.715,0.554,7.0,-8.234,0.0,0.0362,0.0524,1.68e-05,0.0344,0.945,126.707,4.0
spotify:track:0YJxNXe6QrgcjXJNNnPPrN,Wasn't It Good,Tina Arena,spotify:album:0NLEDUOmZQ4dvh0mIa7iQe,False,36,0.574,0.253,2.0,-12.619,1.0,0.0299,0.758,9.98e-06,0.0668,0.329,122.069,4.0
spotify:track:57RHMnLMQx8Qz5V6c0E8dF,We Are The People,Empire of the Sun,spotify:album:1GoqBRUPZzBKvMKZxSQ1mp,False,61,0.666,0.785,4.0,-5.37,0.0,0.0308,0.0981,0.0198,0.434,0.549,122.973,4.0
spotify:track:60wwxj6Dd9NJlirf84wr2c,Clarity,"Zedd, Foxes",spotify:album:7juWTdmjo0vYywWu8HiQxs,False,78,0.509,0.781,8.0,-3.48,1.0,0.072,0.0398,0.0,0.0749,0.176,128.0,4.0
spotify:track:5kwAIpUBwhmiBpsJlcMgO1,Fade Into Darkness - Vocal Radio Mix,Avicii,spotify:album:19XhhBi6GNTYYgSrB3hnzA,False,63,0.556,0.885,6.0,-4.045,1.0,0.0321,0.00786,1.95e-06,0.138,0.771,125.997,4.0
spotify:track:3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),The Beach Boys,spotify:album:6GnzWMUyNEETCq6eftD98v,False,71,0.39,0.625,9.0,-7.813,0.0,0.0537,0.36,0.0,0.0663,0.514,144.338,4.0
spotify:track:3M9Apu4OZfylLTFKvgEtKa,Ritual,"Tiësto, Jonas Blue, Rita Ora",spotify:album:0efvl0HsK2xxttk4IVOJry,False,70,0.647,0.726,3.0,-4.389,0.0,0.0552,0.157,0.0,0.0844,0.767,114.996,4.0
spotify:track:3j0oJtPonSYt9f5jHVLb91,Boom Clap,Lennon & Maisy,spotify:album:2R7c2w7VihO8ouuNAjjOKj,False,49,0.653,0.525,4.0,-7.446,1.0,0.0414,0.57,0.0,0.141,0.633,156.996,4.0
spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,Say You Won't Let Go,James Arthur,spotify:album:0BL67dR6x0CPU7B7J9P8qC,False,72,0.4,0.564,10.0,-7.444,1.0,0.0523,0.693,0.0,0.0863,0.483,99.269,4.0
spotify:track:5R7NpevGafxSzispzQpv1x,Animal,Conor Maynard,spotify:album:6vBcVTsQZ7jkIPL7Z7fvJ4,False,37,0.682,0.893,9.0,-3.563,1.0,0.0578,0.109,0.0,0.0692,0.613,129.964,4.0
spotify:track:5JCi3pyggvk4B0yd0BK3ow,Stay High - Habits Remix,"Tove Lo, Hippie Sabotage",spotify:album:5Z5O36p7BivXzkucc0PAfw,False,70,0.736,0.677,4.0,-7.036,0.0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,4.0
spotify:track:4OLRw2NSxCyNkfCs8Uwvwg,Ebony Eyes,Bob Welch,spotify:album:5YQsoNZvxTZKqsJ2Y7fQjJ,False,52,0.698,0.676,11.0,-11.717,1.0,0.0277,0.0101,2.57e-05,0.112,0.961,116.486,4.0
spotify:track:3qI94hINNNeb4S7xQi18lS,Blame It on the Boogie,The Jacksons,spotify:album:46yTC334aJI4QTv4lkzj3a,False,74,0.774,0.641,1.0,-10.193,1.0,0.0799,0.0765,0.0,0.0867,0.875,113.256,4.0
spotify:track:3RMeOetCdXttthQK0clPuz,How Am I Supposed to Live Without You,Michael Bolton,spotify:album:5g9LXOhTPW9Iow6GZPRg2D,False,73,0.541,0.44,10.0,-12.206,1.0,0.031,0.191,0.0,0.114,0.232,140.273,4.0
spotify:track:11jw9nN4jdQEb82hKJCgKG,Lazy Sunday (Mono Version) (2018 Remaster),Small Faces,spotify:album:2pM93DS0vpM3wt6ooVx5LS,False,40,0.577,0.644,2.0,-8.056,1.0,0.055,0.101,1.18e-05,0.695,0.313,134.084,4.0
spotify:track:29KiGwvYBw6JGQWrAlLhGg,Perfect,Fairground Attraction,spotify:album:62mLQgDQRUFS65hQZcsKhs,False,56,0.579,0.203,9.0,-15.216,0.0,0.0657,0.292,0.0,0.0866,0.602,138.798,4.0
spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,Burnin' for You,Blue Öyster Cult,spotify:album:7v4kEpVtppoMm80m43lGzt,False,71,0.532,0.728,9.0,-9.079,0.0,0.0352,0.106,0.0108,0.0849,0.69,134.303,4.0
spotify:track:33aYzW5ToRjiFOzkubeJ8H,Rave On,"Buddy Holly, The Crickets",spotify:album:4Qy0SOU9Jg7Td10K68SanP,False,59,0.566,0.711,0.0,-6.536,1.0,0.0335,0.611,6.59e-06,0.417,0.961,159.629,4.0
spotify:track:5jAYbBuwroXXigCj4IGFdA,Rabbit Heart (Raise It Up),Florence + The Machine,spotify:album:1rLLyY5p6HXNl2lKzINWp5,False,59,0.625,0.858,9.0,-3.483,0.0,0.0462,0.092,1.36e-06,0.266,0.418,116.98,4.0
spotify:track:16Cs9KsHzgunxaEfGrXysG,Play Hard (feat. Ne-Yo & Akon) - New Edit,"David Guetta, Akon, Ne-Yo",spotify:album:2RjYiccB99aFRJ8C0QxDf7,False,67,0.723,0.87,8.0,-3.013,0.0,0.0435,0.035,0.0,0.656,0.678,129.952,4.0
spotify:track:1GkHyypTFkUf0QQKwYoXH4,You (with Marshmello & Vance Joy),"benny blanco, Marshmello, Vance Joy",spotify:album:3U75bXq9LhqZoaGoBCXikn,False,62,0.668,0.563,11.0,-6.433,1.0,0.0522,0.0493,0.0,0.119,0.305,103.116,4.0
spotify:track:7FmoaVp4QaMfNQwH6fcnsy,747,Lady A,spotify:album:1JHNRou038CfCC0RZztDz8,False,32,0.583,0.882,4.0,-3.98,1.0,0.0395,0.00548,0.0,0.128,0.463,139.991,4.0
spotify:track:30Na9W2WrBLGrRoKlEiwbh,Don't Wanna Let You Go - Radio Edit,"Five, Stargate",spotify:album:5jSAkaiC1BBKZQSZ7wFYOY,False,29,0.744,0.952,0.0,-2.902,0.0,0.0476,0.223,3.4e-06,0.126,0.945,103.232,4.0
spotify:track:6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,spotify:album:1ePkYcH5ZQCb1b4tQeiEDj,False,83,0.788,0.844,2.0,-3.131,1.0,0.0334,0.25,0.000678,0.0723,0.382,113.324,4.0
spotify:track:5z8uLrYMcUVvzTV28twt44,Slow Grenade,"Ellie Goulding, Lauv",spotify:album:15Zgvxqql6EPHE3NJlUt0R,False,59,0.758,0.562,9.0,-6.302,1.0,0.0771,0.0996,0.0,0.0996,0.581,142.035,4.0
spotify:track:5k6lAqY0Nx5kwsZvA6FtGs,Especially for You (duet with Jason Donovan),"Kylie Minogue, Jason Donovan",spotify:album:7FfyAlMb6eoZbUTZ7V2tBG,False,25,0.556,0.837,5.0,-5.646,1.0,0.0437,0.714,0.0,0.0719,0.41,80.081,4.0
spotify:track:1JfBYDZya2fuNprM5EA0L8,See See Rider,Eric Burdon & the Animals,spotify:album:3oAKJWMt9Ol8W5vkOQrBNf,False,17,0.647,0.625,5.0,-9.613,0.0,0.0273,0.0893,2.67e-05,0.232,0.704,88.02,4.0
spotify:track:31sCDtVKSW2uCoDjumM4wW,Let Me Blow Ya Mind,"Eve, Gwen Stefani",spotify:album:67ma4XvpbAfD4UpUPRwRN4,False,31,0.896,0.469,8.0,-6.973,0.0,0.123,0.303,0.0,0.0504,0.89,90.014,4.0
spotify:track:2UieC7GlIwUsz26jY8in0Q,Come to This,Natalie Taylor,spotify:album:0rIboYv2HwSCLcTqNSHjJk,False,43,0.31,0.315,0.0,-7.207,1.0,0.03,0.912,0.000197,0.0719,0.131,127.851,4.0
spotify:track:78AFEyCYyfFUZAGnaVSBCE,The Crunch,The Rah Band,spotify:album:7jRX2j18t3y27prsCvAJo7,False,35,0.424,0.885,8.0,-6.155,1.0,0.0701,0.000795,0.804,0.0917,0.249,132.757,4.0
spotify:track:6TTsEXKUG5y9n4fi6Wlt3q,US Forces - Remastered Version,Midnight Oil,spotify:album:6uNRClJFgtpoSaAS6jUeeV,False,32,0.608,0.968,4.0,-4.01,1.0,0.147,0.0517,0.000293,0.0389,0.37,142.913,4.0
spotify:track:3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,spotify:album:7fJJK56U9fHixgO0HQkhtI,False,85,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,4.0
spotify:track:7KWoeBqSdZHEloYKVxssfG,In the Ghetto,Elvis Presley,spotify:album:3ekkFrfotMsEAKc5g71GHk,False,70,0.404,0.266,10.0,-16.688,1.0,0.0334,0.716,0.133,0.107,0.491,88.916,4.0
spotify:track:01XFgRZfZI7oBagNf1Loml,Harlem Shake,Baauer,spotify:album:5H0yFEG5FT0tccZRSdNvVU,False,60,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,4.0
spotify:track:4zXp1M2eaaJbTP074be40B,I'm Your Little Boy,Heintje,spotify:album:0SzGQ3f7dFAWVnTafXLB78,False,16,0.45,0.522,5.0,-7.892,1.0,0.0377,0.817,3.93e-05,0.254,0.507,126.007,4.0
spotify:track:6HNruFQlzQx4ulL4ppRLYI,The Pretender,Foo Fighters,spotify:album:1zCNrbPpz5OLSr6mSpPdKm,False,59,0.43,0.955,9.0,-4.767,1.0,0.0424,0.000807,0.0,0.044,0.366,172.975,4.0
spotify:track:6yuvC80FcnVJNvC0DbXN9e,Come to Me (feat. Nicole Scherzinger),"Diddy, Nicole Scherzinger",spotify:album:7kIi4z3UO8ZqH3GVX18p7h,True,55,0.819,0.485,6.0,-6.45,0.0,0.0756,0.0176,0.0,0.658,0.386,96.998,4.0
spotify:track:573latfTMO7SpGtStVrQx5,Harlem,New Politics,spotify:album:2pKVER4FshWhYv6yk8uIbI,False,60,0.603,0.952,6.0,-3.699,1.0,0.0947,0.00189,0.000445,0.317,0.588,133.97,4.0
spotify:track:6hW2XKfZJDTImLOGlqM1pC,What We Talkin' About,"JAY-Z, Luke Steele",spotify:album:1g3Ek21j6qDWt2CtravhrX,False,16,0.483,0.975,9.0,-1.333,0.0,0.356,0.333,0.0,0.878,0.266,95.439,4.0
spotify:track:6tunhVGD8C05MZNjSVIsjw,It Never Rains in Southern California,Albert Hammond,spotify:album:0gdQF4mVBPjv5hhjtoe3hM,False,69,0.626,0.565,9.0,-10.027,1.0,0.0271,0.124,0.0,0.0811,0.924,116.61,4.0
spotify:track:3VZmChrnVW8JK6ano4gSED,Sexual Healing,Marvin Gaye,spotify:album:3gPlX9Zs3tXZZKNCyoOkSm,False,76,0.805,0.602,0.0,-9.7,0.0,0.0579,0.119,0.000122,0.0581,0.744,94.382,4.0
spotify:track:5z3ZDMP02xF33yCvPFnct3,Don't Know Much (with Aaron Neville),"Linda Ronstadt, Aaron Neville",spotify:album:3f8tUCF1ThwqtNdifZiExM,False,67,0.401,0.285,11.0,-11.005,1.0,0.0327,0.657,1.13e-05,0.158,0.267,130.465,4.0
spotify:track:31Y75sGePu69Qzkez9W6WP,Run Alone,360,spotify:album:43PP5L3A9ybQjiHTKG8Xtx,False,44,0.663,0.548,1.0,-9.785,0.0,0.0809,0.0124,0.0,0.134,0.542,114.529,4.0
spotify:track:7KdF7Zac5eC9jutk9Qret4,The Wire,HAIM,spotify:album:7CzrzGbCwqT8Y43tvIUPBX,False,63,0.548,0.632,2.0,-5.569,1.0,0.145,0.0126,4.95e-06,0.0769,0.535,113.682,4.0
spotify:track:07RgAeKIlahtqeCw25SkTu,Car Wash - Long Version,Rose Royce,spotify:album:1T6UGHbfP4JTTVTglIrybh,False,51,0.649,0.443,9.0,-15.71,0.0,0.116,0.194,5.82e-05,0.0514,0.798,117.67,4.0
spotify:track:6BqMDVtK5cVWuCHxSoBVdg,Roll On,The Living End,spotify:album:5S28EQPpZzfvnzYsUToHrN,False,44,0.419,0.922,7.0,-4.583,1.0,0.0694,0.00136,0.0,0.11,0.546,146.347,4.0
spotify:track:2FT9WmWskvuRt735aMy0mL,Moral of the Story,Ashe,spotify:album:4ySZGS82e7hHMzRgXYF3C9,False,52,0.571,0.404,0.0,-8.592,0.0,0.0415,0.594,9.12e-06,0.104,0.305,119.793,4.0
spotify:track:1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,spotify:album:2QJmrSgbdM35R67eoGQo4j,False,84,0.753,0.678,5.0,-5.421,1.0,0.0644,0.085,1.64e-06,0.13,0.583,96.006,4.0
spotify:track:2KklXplRtxMsBYo474Es0w,Be Mine,Ofenbach,spotify:album:3tD94EmwfRLAX1SaZQvDhC,False,74,0.779,0.666,5.0,-7.361,1.0,0.0482,0.194,0.000556,0.0576,0.507,123.024,4.0
spotify:track:4PmJXrIWNKfXqQy58qeEqb,Funhouse,P!nk,spotify:album:21tsMIrRLUKFwfvX9oxQZR,True,58,0.788,0.863,11.0,-3.022,0.0,0.0352,0.00522,3.44e-06,0.0371,0.805,103.98,4.0
spotify:track:4ZExvJvQXPEeYzGU0N3THi,Higher Love,Steve Winwood,spotify:album:1VV4tdUYIjRlhKxu1gMw4d,False,68,0.696,0.78,5.0,-12.159,1.0,0.0415,0.0427,0.149,0.298,0.954,98.699,4.0
spotify:track:3hJLKtTpgct9Y9wKww0BiR,Miss You - Remastered,The Rolling Stones,spotify:album:1Jv2AqzhgsduUik2p4k3cS,False,73,0.795,0.71,9.0,-4.746,0.0,0.0392,0.443,0.0215,0.344,0.845,109.689,4.0
spotify:track:0sEFbS6At6RD9AbPAl3tCg,Miss Right,Ne-Yo,spotify:album:4HPdvrPf9RGfJ2hNYrODpC,False,48,0.624,0.509,2.0,-8.039,0.0,0.146,0.0565,4.07e-06,0.15,0.623,179.811,4.0
spotify:track:06TuMCjDEYjTOJScCRzmjf,Don't Let Go (Love),En Vogue,spotify:album:3mn8mLqRknZCD8o7Ruy4BN,False,67,0.618,0.688,5.0,-5.867,0.0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,4.0
spotify:track:2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever),"Justin Bieber, Post Malone, Clever",spotify:album:63iWSELt9V1kV6RSMxN7Ii,False,71,0.825,0.483,8.0,-5.746,0.0,0.08,0.538,1.48e-05,0.204,0.892,139.98,4.0
spotify:track:1aJtdcYdncvyNrVKCcj0eD,Shandi,KISS,spotify:album:3PlYLejxpxhtJcynfE08vE,False,49,0.533,0.771,4.0,-6.512,1.0,0.028,0.0883,0.0,0.0428,0.853,103.262,4.0
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,Carly Simon,spotify:album:79x0PRGIZv33znrCkPkCZ5,False,79,0.659,0.678,0.0,-8.18,1.0,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,4.0
spotify:track:0hrh211HEFDbqIpG6znlwQ,I'd Lie For You (And That's The Truth),Meat Loaf,spotify:album:2zpSj5iBkyxYy9uEVA4ucY,False,52,0.418,0.596,2.0,-8.814,1.0,0.0368,0.553,0.0,0.225,0.283,171.025,4.0
spotify:track:6Yc2bkiq8EMbNuOKIuWabp,Angel - 2002 Remaster,Cliff Richard,spotify:album:66tdakDRt0qVv2dnEjr5KK,False,16,0.453,0.77,5.0,-5.484,0.0,0.0469,0.542,1.52e-06,0.0778,0.691,111.209,4.0
spotify:track:35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,Backstreet Boys,spotify:album:41zXjyVr6dzmchWf8tv3UO,False,76,0.575,0.786,9.0,-4.353,1.0,0.0296,0.252,0.0,0.159,0.518,96.102,4.0
spotify:track:78ngw8QaMUDH2vh8kWahMX,Bum Like You,Robyn,spotify:album:0ppgISkILz6Fg104pLNFru,False,16,0.602,0.582,1.0,-7.028,0.0,0.274,0.00689,0.00214,0.0509,0.587,71.355,4.0
spotify:track:1uWEioHUYs5BD6yGdAcWZA,Counting Down the Days,Natalie Imbruglia,spotify:album:1PD3hNs0PRMtOeU11DPpim,False,39,0.38,0.726,10.0,-3.424,1.0,0.0333,0.0805,0.0,0.0965,0.305,95.68,4.0
spotify:track:57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen,spotify:album:6wPXUmYJ9mOWrKlLzZ5cCa,False,77,0.933,0.528,5.0,-6.472,0.0,0.162,0.112,0.329,0.163,0.756,109.975,4.0
spotify:track:4VP8QiCeaZq8BeTIUrMQOG,No You Girls,Franz Ferdinand,spotify:album:6ppF24fU5pqbPrPuK5zVnS,False,66,0.677,0.916,2.0,-4.102,0.0,0.0296,0.0086,7.68e-05,0.0967,0.878,104.78,4.0
spotify:track:012Q7KJWBkuLKsuuveiN1w,Don't Miss You,Amy Pearson,spotify:album:4bBKX4VnpwdytjZKlOSnXo,False,25,0.471,0.822,7.0,-3.743,1.0,0.0371,0.0805,1.67e-05,0.341,0.536,182.88,4.0
spotify:track:7AJSeWSVBBLAQ6xfGyCssC,Automatic (Album Version),The Pointer Sisters,spotify:album:3zGFU1Eq1SCPkmYGmuCCxB,False,34,0.827,0.553,5.0,-10.84,1.0,0.0553,0.128,0.0,0.0736,0.918,110.605,4.0
spotify:track:5ZpDiWqCG93McsnuHu9uCR,The Safety Dance,Men Without Hats,spotify:album:3kpkQJB2e5R1Ktr8lTs8yf,False,50,0.779,0.742,5.0,-8.534,1.0,0.0368,0.0463,5.56e-05,0.157,0.286,100.2,4.0
spotify:track:1Ofm6uBEI1kBfztltCyQpd,Everything I'm Not,The Veronicas,spotify:album:0iFKQKmkSxKjoKvI6j45to,False,49,0.644,0.751,10.0,-4.224,1.0,0.0375,0.0027,0.000134,0.119,0.621,133.925,4.0
spotify:track:05cDiyB11m5M25cDsJYEMS,No Air (feat. Chris Brown),"Jordin Sparks, Chris Brown",spotify:album:7pGk91GOMtNZ0iruHgZFsv,False,37,0.458,0.765,11.0,-5.002,1.0,0.205,0.0551,0.0,0.0593,0.33,159.948,4.0
spotify:track:0HDVr7DVXJIJXVzHxTiSS5,Chase That Feeling,Hilltop Hoods,spotify:album:4ulZKiq9M6eBxBKgMKLn1p,False,59,0.609,0.874,9.0,-4.784,0.0,0.0638,0.623,0.0,0.132,0.523,97.922,4.0
spotify:track:4WCn0AgWKBJRjuFvHSfle8,Forever,Walter Meego,spotify:album:5CuBGIzKwFTgiA0vPgsFgc,False,7,0.671,0.717,2.0,-5.213,1.0,0.0516,0.000771,0.000741,0.196,0.801,109.962,4.0
spotify:track:0tOuOkTosL8LbmGbiFHCZN,Saturday Night (feat. Ludacris),"Jessica Mauboy, Ludacris",spotify:album:7t6s6NWaLUEkRQEDqp8yNN,False,35,0.594,0.8,6.0,-3.105,0.0,0.149,0.0657,0.0,0.114,0.484,133.159,4.0
spotify:track:3EG65y2LtxWjfydabHdItb,Stomp! - Single Version,The Brothers Johnson,spotify:album:4DUmxqvkQn3UJgDLjlYsyX,False,64,0.859,0.782,10.0,-8.344,1.0,0.0369,0.154,0.0297,0.0693,0.931,119.518,4.0
spotify:track:2tHW5GvAg7yRaXTuZjBREc,It Girl,Jason Derulo,spotify:album:49SayFufMgfcW4off39Gl6,False,21,0.668,0.718,1.0,-4.736,0.0,0.0605,0.0165,0.0,0.104,0.345,91.993,4.0
spotify:track:6gK7ggIMaZUJ4VhaBnMQO6,Girls Can Get It,Dr. Hook,spotify:album:4z6lzPnxVfkCibGIbPuIuu,False,19,0.769,0.519,10.0,-11.04,1.0,0.0472,0.435,0.0,0.139,0.848,89.913,4.0
spotify:track:0BBLIc1LYjA5yNsD1t6Fp5,Time of Our Lives - Radio Edit,"Pitbull, Ne-Yo",spotify:album:1bNlBFmUkqsRu6Fsa9jzAV,False,49,0.714,0.706,1.0,-9.144,1.0,0.0727,0.0946,0.0,0.7,0.812,124.036,4.0
spotify:track:1zDER0tdPIScu7PLau1zB8,Victory,Bond,spotify:album:3hRXnnMnuM0ZLv11a3ZsQy,False,28,0.577,0.925,5.0,-4.868,0.0,0.0476,0.0336,0.929,0.538,0.831,110.02,4.0
spotify:track:6eFahAdQgABBj1XOM99cBG,I Like It Like That (feat. New Boyz),"Hot Chelle Rae, New Boyz",spotify:album:0UkgnXc0w7qiRE2X086BdN,False,64,0.742,0.784,1.0,-5.458,1.0,0.0552,0.0308,0.0,0.354,0.65,101.002,4.0
spotify:track:3k79jB4aGmMDUQzEwa46Rz,vampire,Olivia Rodrigo,spotify:album:5kqfR7EuGbyp8x27Pr1kY9,True,98,0.511,0.532,5.0,-5.745,1.0,0.056,0.169,0.0,0.311,0.322,137.827,4.0
spotify:track:1DsfSTkmftCG47KbzKOlWR,Don't Kill the Magic,MAGIC!,spotify:album:0RZ4Ct4vegYBmL9g88TBNi,False,45,0.714,0.871,1.0,-5.197,1.0,0.0564,0.00724,1.97e-06,0.339,0.745,130.028,4.0
spotify:track:6bwY6k7dIZC14p8a3ELlGd,Come And See Her,The Easybeats,spotify:album:6yczcYYmQiZslouFGXZAko,False,17,0.493,0.542,11.0,-7.345,0.0,0.0337,0.0783,0.00123,0.143,0.447,119.825,4.0
spotify:track:1CtB01PcE5BMsxoNcaIP3r,The Fear,Lily Allen,spotify:album:52MLLeRgpLPVpTQUk0BXNs,False,28,0.648,0.827,10.0,-7.453,1.0,0.0419,0.408,4.04e-06,0.114,0.54,134.016,4.0
spotify:track:7MUO4NG8cNjTEQlANYwmoU,Put A Little Love In Your Heart,Jackie DeShannon,spotify:album:5hhVG03LkjrgMlworeFPEu,False,55,0.596,0.523,2.0,-6.801,1.0,0.0248,0.238,0.0,0.0771,0.435,100.974,4.0
spotify:track:2S3flt2KfOpG7JNmtteAAZ,Words,Missing Persons,spotify:album:08GAuXkchZVoRsnKdcihxs,False,47,0.751,0.552,9.0,-13.447,1.0,0.0384,0.036,3.17e-06,0.0761,0.695,135.533,4.0
spotify:track:6zL3A4Oq1nRvDPZQYK0KHI,I Did What I Did For Maria,Tony Christie,spotify:album:04ieWmbQ7Vha7taSmHaOKG,False,29,0.617,0.879,7.0,-4.346,1.0,0.0549,0.177,0.0,0.844,0.789,120.783,4.0
spotify:track:6KfoDhO4XUWSbnyKjNp9c4,Maniac,Conan Gray,spotify:album:2CMlkzFI2oDAy5MbyV7OV5,False,82,0.628,0.639,8.0,-5.46,1.0,0.0435,0.00162,0.0,0.354,0.493,108.045,4.0
spotify:track:4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,Queen,spotify:album:1GbtB4zTqAsyfZEsm1RZfx,False,84,0.414,0.404,0.0,-9.928,0.0,0.0499,0.271,0.0,0.3,0.224,71.105,4.0
